session_key,meeting_key,driver_number,lap_number,gap_to_leader,interval
202412361,1236,7,2,7.741,0.968
202412361,1236,22,2,8.068,0.328
202412361,1236,20,2,8.553,0.485
202412361,1236,31,2,9.386,0.833
202412361,1236,87,2,10.088,0.702
202412361,1236,27,2,10.3,0.212
202412361,1236,5,2,10.847,0.547
202412361,1236,16,3,0.0,0.0
202412361,1236,44,3,0.886,0.886
202412361,1236,4,3,2.371,1.485
202412361,1236,81,3,3.545,1.173
202412361,1236,1,3,4.85,1.306
202412361,1236,30,3,5.529,0.679
202412361,1236,63,3,6.884,1.355
202412361,1236,12,3,8.158,1.273
202412361,1236,14,3,9.166,1.008
202412361,1236,18,3,10.212,1.046
202412361,1236,55,3,11.06,0.847
202412361,1236,23,3,11.595,0.535
202412361,1236,10,3,12.75,1.155
202412361,1236,7,3,13.148,0.398
202412361,1236,22,3,14.643,1.494
202412361,1236,20,3,15.674,1.031
202412361,1236,31,3,16.378,0.704
202412361,1236,87,3,17.683,1.304
202412361,1236,27,3,18.843,1.16
202412361,1236,5,3,19.625,0.783
202412361,1236,16,4,0.0,0.0
202412361,1236,44,4,1.178,1.178
202412361,1236,4,4,1.91,0.732
202412361,1236,81,4,2.805,0.895
202412361,1236,1,4,3.813,1.008
202412361,1236,30,4,4.928,1.115
202412361,1236,63,4,5.565,0.637
202412361,1236,12,4,6.545,0.98
202412361,1236,14,4,7.526,0.981
202412361,1236,18,4,8.693,1.167
202412361,1236,55,4,9.756,1.063
202412361,1236,23,4,11.621,1.865
202412361,1236,10,4,13.051,1.43
202412361,1236,7,4,13.809,0.758
202412361,1236,22,4,15.426,1.617
202412361,1236,20,4,16.153,0.726
202412361,1236,31,4,17.138,0.986
202412361,1236,87,4,18.235,1.097
202412361,1236,27,4,19.536,1.301
202412361,1236,5,4,20.302,0.766
202412361,1236,16,5,0.0,0.0
202412361,1236,44,5,1.913,1.913
202412361,1236,4,5,3.657,1.744
202412361,1236,81,5,5.538,1.881
202412361,1236,1,5,6.403,0.866
202412361,1236,30,5,7.743,1.339
202412361,1236,63,5,9.773,2.03
202412361,1236,12,5,11.723,1.95
202412361,1236,14,5,12.761,1.038
202412361,1236,18,5,14.812,2.051
202412361,1236,55,5,16.773,1.961
202412361,1236,23,5,17.647,0.874
202412361,1236,10,5,19.051,1.404
202412361,1236,7,5,21.021,1.97
202412361,1236,22,5,22.225,1.204
202412361,1236,20,5,23.638,1.413
202412361,1236,31,5,25.324,1.686
202412361,1236,87,5,25.967,0.643
202412361,1236,27,5,26.911,0.944
202412361,1236,5,5,27.877,0.966
202412371,1237,16,1,0.0,0.0
202412371,1237,44,1,0.289,0.289
202412371,1237,4,1,0.522,0.233
202412371,1237,81,1,0.908,0.387
202412371,1237,1,1,1.317,0.408
202412371,1237,30,1,1.683,0.366
202412371,1237,63,1,1.802,0.119
202412371,1237,12,1,1.967,0.165
202412371,1237,14,1,2.417,0.451
202412371,1237,18,1,2.599,0.182
202412371,1237,55,1,2.959,0.36
202412371,1237,23,1,3.126,0.167
202412371,1237,10,1,3.227,0.101
202412371,1237,7,1,3.544,0.317
202412371,1237,22,1,3.742,0.198
202412371,1237,20,1,4.17,0.428
202412371,1237,31,1,4.27,0.1
202412371,1237,87,1,4.519,0.249
202412371,1237,27,1,4.731,0.212
202412371,1237,5,1,4.9,0.17
202412371,1237,16,2,0.0,0.0
202412371,1237,44,2,0.648,0.648
202412371,1237,4,2,0.935,0.287
202412371,1237,81,2,1.631,0.696
202412371,1237,1,2,2.47,0.839
202412371,1237,30,2,2.806,0.336
202412371,1237,63,2,3.495,0.689
202412371,1237,12,2,4.36,0.866
202412371,1237,14,2,5.301,0.941
202412371,1237,18,2,6.118,0.817
202412371,1237,55,2,6.641,0.523
202412371,1237,23,2,7.432,0.791
202412371,1237,10,2,8.103,0.671
202412371,1237,7,2,8.72,0.618
202412371,1237,22,2,9.18,0.459
202412371,1237,20,2,9.511,0.332
202412371,1237,31,2,10.305,0.793
202412371,1237,87,2,10.885,0.58
202412371,1237,27,2,11.353,0.468
202412371,1237,5,2,11.564,0.211
202412371,1237,16,3,0.0,0.0
202412371,1237,44,3,1.04,1.04
202412371,1237,4,3,1.913,0.873
202412371,1237,81,3,2.332,0.419
202412371,1237,1,3,3.829,1.498
202412371,1237,30,3,5.215,1.386
202412371,1237,63,3,6.515,1.3
202412371,1237,12,3,6.942,0.427
202412371,1237,14,3,7.795,0.853
202412371,1237,18,3,8.307,0.512
202412371,1237,55,3,9.035,0.727
202412371,1237,23,3,9.689,0.655
202412371,1237,10,3,10.189,0.5
202412371,1237,7,3,11.647,1.457
202412371,1237,22,3,12.311,0.665
202412371,1237,20,3,13.501,1.19
202412371,1237,31,3,14.963,1.462
202412371,1237,87,3,15.981,1.018
202412371,1237,27,3,16.672,0.691
202412371,1237,5,3,17.245,0.574
202412371,1237,16,4,0.0,0.0
202412371,1237,44,4,1.497,1.497
202412371,1237,4,4,3.098,1.602
202412371,1237,81,4,4.631,1.533
202412371,1237,1,4,6.06,1.429
202412371,1237,30,4,7.5,1.439
202412371,1237,63,4,9.061,1.561
202412371,1237,12,4,10.703,1.642
202412371,1237,14,4,12.39,1.687
202412371,1237,18,4,14.145,1.755
202412371,1237,55,4,14.744,0.598
202412371,1237,23,4,16.21,1.466
202412371,1237,10,4,17.842,1.633
202412371,1237,7,4,19.82,1.977
202412371,1237,22,4,20.603,0.784
202412371,1237,20,4,21.984,1.38
202412371,1237,31,4,22.706,0.722
202412371,1237,87,4,23.949,1.243
202412371,1237,27,4,24.704,0.755
202412371,1237,5,4,26.221,1.517
202412371,1237,16,5,0.0,0.0
202412371,1237,44,5,0.984,0.984
202412371,1237,4,5,3.377,2.392
202412371,1237,81,5,4.616,1.24
202412371,1237,1,5,5.174,0.558
202412371,1237,30,5,7.504,2.33
202412371,1237,63,5,8.944,1.44
202412371,1237,12,5,10.94,1.995
202412371,1237,14,5,12.65,1.71
202412371,1237,18,5,13.462,0.812
202412371,1237,55,5,15.944,2.482
202412371,1237,23,5,16.481,0.537
202412371,1237,10,5,17.846,1.364
202412371,1237,7,5,19.496,1.65
202412371,1237,22,5,20.148,0.652
202412371,1237,20,5,21.139,0.991
202412371,1237,31,5,21.855,0.716
202412371,1237,87,5,24.135,2.279
202412371,1237,27,5,26.6,2.466
202412371,1237,5,5,28.797,2.197
202412381,1238,16,1,0.0,0.0
202412381,1238,44,1,0.351,0.351
202412381,1238,4,1,0.588,0.237
202412381,1238,81,1,1.01,0.422
202412381,1238,1,1,1.241,0.231
202412381,1238,30,1,1.739,0.498
202412381,1238,63,1,2.116,0.377
202412381,1238,12,1,2.458,0.342
202412381,1238,14,1,2.957,0.499
202412381,1238,18,1,3.219,0.262
202412381,1238,55,1,3.594,0.375
202412381,1238,23,1,4.0,0.406
202412381,1238,10,1,4.183,0.184
202412381,1238,7,1,4.531,0.348
202412381,1238,22,1,4.652,0.121
202412381,1238,20,1,4.763,0.111
202412381,1238,31,1,4.885,0.121
202412381,1238,87,1,5.286,0.402
202412381,1238,27,1,5.648,0.361
202412381,1238,5,1,5.782,0.134
202412381,1238,16,2,0.0,0.0
202412381,1238,44,2,0.256,0.256
202412381,1238,4,2,0.726,0.47
202412381,1238,81,2,1.63,0.903
202412381,1238,1,2,2.454,0.824
202412381,1238,30,2,3.083,0.629
202412381,1238,63,2,3.798,0.715
202412381,1238,12,2,4.065,0.267
202412381,1238,14,2,4.942,0.877
202412381,1238,18,2,5.548,0.606
202412381,1238,55,2,5.761,0.213
202412381,1238,23,2,6.601,0.84
202412381,1238,10,2,6.845,0.244
202412381,1238,7,2,7.141,0.296
202412381,1238,22,2,8.067,0.926
202412381,1238,20,2,8.347,0.28
202412381,1238,31,2,8.617,0.271
202412381,1238,87,2,8.892,0.275
202412381,1238,27,2,9.252,0.36
202412381,1238,5,2,9.72,0.468
202412381,1238,16,3,0.0,0.0
202412381,1238,44,3,0.769,0.769
202412381,1238,4,3,1.447,0.678
202412381,1238,81,3,2.569,1.122
202412381,1238,1,3,3.938,1.368
202412381,1238,30,3,4.422,0.484
202412381,1238,63,3,4.789,0.367
202412381,1238,12,3,5.976,1.187
202412381,1238,14,3,6.778,0.803
202412381,1238,18,3,7.526,0.747
202412381,1238,55,3,8.463,0.937
202412381,1238,23,3,9.533,1.07
202412381,1238,10,3,10.49,0.957
202412381,1238,7,3,11.267,0.777
202412381,1238,22,3,11.63,0.363
202412381,1238,20,3,12.778,1.149
202412381,1238,31,3,13.616,0.838
202412381,1238,87,3,14.572,0.956
202412381,1238,27,3,14.969,0.396
202412381,1238,5,3,15.425,0.457
202412381,1238,16,4,0.0,0.0
202412381,1238,44,4,1.454,1.454
202412381,1238,4,4,3.371,1.918
202412381,1238,81,4,4.523,1.152
202412381,1238,1,4,5.487,0.964
202412381,1238,30,4,6.416,0.929
202412381,1238,63,4,6.943,0.527
202412381,1238,12,4,8.491,1.548
202412381,1238,14,4,9.793,1.302
202412381,1238,18,4,11.766,1.973
202412381,1238,55,4,12.931,1.164
202412381,1238,23,4,14.684,1.754
202412381,1238,10,4,15.223,0.539
202412381,1238,7,4,17.058,1.834
202412381,1238,22,4,18.158,1.101
202412381,1238,20,4,18.684,0.526
202412381,1238,31,4,19.753,1.069
202412381,1238,87,4,21.387,1.634
202412381,1238,27,4,22.97,1.583
202412381,1238,5,4,24.969,1.999
202412381,1238,16,5,0.0,0.0
202412381,1238,44,5,1.339,1.339
202412381,1238,4,5,3.591,2.252
202412381,1238,81,5,4.756,1.165
202412381,1238,1,5,6.936,2.179
202412381,1238,30,5,8.002,1.067
202412381,1238,63,5,8.858,0.856
202412381,1238,12,5,10.455,1.597
202412381,1238,14,5,11.701,1.246
202412381,1238,18,5,13.222,1.521
202412381,1238,55,5,13.829,0.607
202412381,1238,23,5,16.087,2.258
202412381,1238,10,5,18.54,2.453
202412381,1238,7,5,19.923,1.383
202412381,1238,22,5,21.568,1.645
202412381,1238,20,5,23.152,1.585
202412381,1238,31,5,25.61,2.458
202412381,1238,87,5,26.801,1.19
202412381,1238,27,5,29.045,2.245
202412381,1238,5,5,30.599,1.554
202412391,1239,16,1,0.0,0.0
202412391,1239,44,1,0.303,0.303
202412391,1239,4,1,0.449,0.146
202412391,1239,81,1,0.553,0.104
202412391,1239,1,1,1.009,0.456
202412391,1239,30,1,1.386,0.377
202412391,1239,63,1,1.498,0.112
202412391,1239,12,1,1.741,0.242
202412391,1239,14,1,2.204,0.463
202412391,1239,18,1,2.421,0.217
202412391,1239,55,1,2.672,0.251
202412391,1239,23,1,3.022,0.35
202412391,1239,10,1,3.299,0.277
202412391,1239,7,1,3.594,0.295
202412391,1239,22,1,3.945,0.351
202412391,1239,20,1,4.262,0.317
202412391,1239,31,1,4.726,0.464
202412391,1239,87,1,5.149,0.423
202412391,1239,27,1,5.472,0.324
202412391,1239,5,1,5.815,0.343
202412391,1239,16,2,0.0,0.0
202412391,1239,44,2,0.549,0.549
202412391,1239,4,2,0.847,0.298
202412391,1239,81,2,1.496,0.649
202412391,1239,1,2,2.479,0.983
202412391,1239,30,2,3.382,0.903
202412391,1239,63,2,3.614,0.233
202412391,1239,12,2,4.248,0.634
202412391,1239,14,2,5.219,0.971
202412391,1239,18,2,5.766,0.547
202412391,1239,55,2,6.29,0.524
202412391,1239,23,2,6.545,0.255
202412391,1239,10,2,7.355,0.81
202412391,1239,7,2,7.955,0.6
202412391,1239,22,2,8.159,0.203
202412391,1239,20,2,9.027,0.868
202412391,1239,31,2,9.706,0.679
202412391,1239,87,2,10.558,0.852
202412391,1239,27,2,11.097,0.539
202412391,1239,5,2,11.541,0.443
202412391,1239,16,3,0.0,0.0
202412391,1239,44,3,1.47,1.47
202412391,1239,4,3,2.035,0.565
202412391,1239,81,3,3.413,1.378
202412391,1239,1,3,4.394,0.981
202412391,1239,30,3,5.219,0.825
202412391,1239,63,3,6.451,1.232
202412391,1239,12,3,7.015,0.564
202412391,1239,14,3,8.091,1.076
202412391,1239,18,3,9.421,1.33
202412391,1239,55,3,9.904,0.484
202412391,1239,23,3,10.484,0.58
202412391,1239,10,3,11.482,0.998
202412391,1239,7,3,12.416,0.933
202412391,1239,22,3,13.362,0.946
202412391,1239,20,3,14.848,1.486
202412391,1239,31,3,15.737,0.889
202412391,1239,87,3,16.664,0.926
202412391,1239,27,3,17.733,1.069
202412391,1239,5,3,18.821,1.088
202412391,1239,16,4,0.0,0.0
202412391,1239,44,4,1.562,1.562
202412391,1239,4,4,2.334,0.772
202412391,1239,81,4,3.182,0.848
202412391,1239,1,4,4.914,1.732
202412391,1239,30,4,6.382,1.468
202412391,1239,63,4,7.879,1.497
202412391,1239,12,4,9.116,1.238
202412391,1239,14,4,11.026,1.91
202412391,1239,18,4,12.822,1.795
202412391,1239,55,4,13.735,0.913
202412391,1239,23,4,15.079,1.344
202412391,1239,10,4,15.65,0.57
202412391,1239,7,4,17.089,1.439
202412391,1239,22,4,18.82,1.732
202412391,1239,20,4,20.585,1.765
202412391,1239,31,4,22.381,1.795
202412391,1239,87,4,23.861,1.48
202412391,1239,27,4,24.332,0.471
202412391,1239,5,4,26.247,1.915
202412391,1239,16,5,0.0,0.0
202412391,1239,44,5,1.297,1.297
202412391,1239,4,5,1.871,0.574
202412391,1239,81,5,4.207,2.336
202412391,1239,1,5,6.656,2.45
202412391,1239,30,5,7.527,0.871
202412391,1239,63,5,9.871,2.344
202412391,1239,12,5,11.908,2.037
202412391,1239,14,5,13.025,1.117
202412391,1239,18,5,14.406,1.382
202412391,1239,55,5,15.073,0.666
202412391,1239,23,5,15.675,0.602
202412391,1239,10,5,17.307,1.632
202412391,1239,7,5,18.327,1.02
202412391,1239,22,5,18.855,0.528
202412391,1239,20,5,19.605,0.75
202412391,1239,31,5,21.221,1.616
202412391,1239,87,5,21.828,0.607
202412391,1239,27,5,23.442,1.614
202412391,1239,5,5,25.705,2.263
202412401,1240,16,1,0.0,0.0
202412401,1240,44,1,0.427,0.427
202412401,1240,4,1,0.74,0.313
202412401,1240,81,1,1.151,0.411
202412401,1240,1,1,1.433,0.282
202412401,1240,30,1,1.806,0.373
202412401,1240,63,1,2.224,0.418
202412401,1240,12,1,2.412,0.188
202412401,1240,14,1,2.901,0.489
202412401,1240,18,1,3.226,0.325
202412401,1240,55,1,3.66,0.434
202412401,1240,23,1,3.886,0.226
202412401,1240,10,1,4.272,0.387
202412401,1240,7,1,4.534,0.262
202412401,1240,22,1,4.722,0.188
202412401,1240,20,1,5.107,0.385
202412401,1240,31,1,5.289,0.182
202412401,1240,87,1,5.768,0.479
202412401,1240,27,1,6.166,0.398
202412401,1240,5,1,6.6,0.434
202412401,1240,16,2,0.0,0.0
202412401,1240,44,2,0.419,0.419
202412401,1240,4,2,1.38,0.96
202412401,1240,81,2,1.686,0.306
202412401,1240,1,2,2.395,0.709
202412401,1240,30,2,3.12,0.725
202412401,1240,63,2,3.507,0.387
202412401,1240,12,2,4.198,0.691
202412401,1240,14,2,4.615,0.416
202412401,1240,18,2,5.003,0.388
202412401,1240,55,2,5.465,0.462
202412401,1240,23,2,6.252,0.787
202412401,1240,10,2,7.063,0.811
202412401,1240,7,2,7.854,0.791
202412401,1240,22,2,8.6,0.746
202412401,1240,20,2,9.557,0.957
202412401,1240,31,2,10.154,0.597
202412401,1240,87,2,10.89,0.736
202412401,1240,27,2,11.674,0.784
202412401,1240,5,2,12.002,0.328
202412401,1240,16,3,0.0,0.0
202412401,1240,44,3,0.3,0.3
202412401,1240,4,3,1.164,0.864
202412401,1240,81,3,2.211,1.047
202412401,1240,1,3,3.603,1.392
202412401,1240,30,3,4.764,1.16
202412401,1240,63,3,5.305,0.541
202412401,1240,12,3,6.179,0.874
202412401,1240,14,3,6.565,0.386
202412401,1240,18,3,7.34,0.775
202412401,1240,55,3,7.763,0.422
202412401,1240,23,3,9.167,1.404
202412401,1240,10,3,10.556,1.389
202412401,1240,7,3,11.982,1.426
202412401,1240,22,3,13.466,1.484
202412401,1240,20,3,14.711,1.245
202412401,1240,31,3,15.322,0.611
202412401,1240,87,3,15.999,0.677
202412401,1240,27,3,17.205,1.206
202412401,1240,5,3,17.969,0.764
202412401,1240,16,4,0.0,0.0
202412401,1240,44,4,0.409,0.409
202412401,1240,4,4,2.237,1.827
202412401,1240,81,4,4.216,1.98
202412401,1240,1,4,5.238,1.021
202412401,1240,30,4,6.729,1.492
202412401,1240,63,4,7.462,0.733
202412401,1240,12,4,9.362,1.9
202412401,1240,14,4,10.546,1.184
202412401,1240,18,4,12.154,1.608
202412401,1240,55,4,13.621,1.467
202412401,1240,23,4,14.683,1.061
202412401,1240,10,4,15.9,1.217
202412401,1240,7,4,16.618,0.717
202412401,1240,22,4,17.882,1.264
202412401,1240,20,4,18.878,0.996
202412401,1240,31,4,20.848,1.97
202412401,1240,87,4,22.745,1.897
202412401,1240,27,4,23.927,1.182
202412401,1240,5,4,24.551,0.624
202412401,1240,16,5,0.0,0.0
202412401,1240,44,5,0.652,0.652
202412401,1240,4,5,1.672,1.02
202412401,1240,81,5,3.961,2.289
202412401,1240,1,5,5.989,2.029
202412401,1240,30,5,7.495,1.506
202412401,1240,63,5,8.472,0.978
202412401,1240,12,5,9.786,1.313
202412401,1240,14,5,11.184,1.398
202412401,1240,18,5,12.601,1.416
202412401,1240,55,5,14.786,2.185
202412401,1240,23,5,15.531,0.745
202412401,1240,10,5,16.71,1.179
202412401,1240,7,5,17.382,0.673
202412401,1240,22,5,18.759,1.377
202412401,1240,20,5,20.462,1.703
202412401,1240,31,5,22.326,1.864
202412401,1240,87,5,23.788,1.463
202412401,1240,27,5,25.908,2.12
202412401,1240,5,5,27.953,2.045
202412411,1241,16,1,0.0,0.0
202412411,1241,44,1,0.318,0.318
202412411,1241,4,1,0.477,0.16
202412411,1241,81,1,0.972,0.494
202412411,1241,1,1,1.117,0.145
202412411,1241,30,1,1.512,0.395
202412411,1241,63,1,1.794,0.282
202412411,1241,12,1,2.083,0.289
202412411,1241,14,1,2.188,0.105
202412411,1241,18,1,2.58,0.392
202412411,1241,55,1,2.694,0.114
202412411,1241,23,1,2.795,0.101
202412411,1241,10,1,3.078,0.283
202412411,1241,7,1,3.371,0.293
202412411,1241,22,1,3.513,0.143
202412411,1241,20,1,3.768,0.255
202412411,1241,31,1,4.26,0.492
202412411,1241,87,1,4.649,0.389
202412411,1241,27,1,5.022,0.373
202412411,1241,5,1,5.433,0.411
202412411,1241,16,2,0.0,0.0
202412411,1241,44,2,0.789,0.789
202412411,1241,4,2,1.109,0.32
202412411,1241,81,2,2.013,0.904
202412411,1241,1,2,2.667,0.654
202412411,1241,30,2,3.243,0.576
202412411,1241,63,2,3.709,0.466
202412411,1241,12,2,4.36,0.651
202412411,1241,14,2,5.172,0.812
202412411,1241,18,2,6.022,0.85
202412411,1241,55,2,6.709,0.686
202412411,1241,23,2,7.108,0.399
202412411,1241,10,2,7.934,0.827
202412411,1241,7,2,8.391,0.457
202412411,1241,22,2,8.792,0.4
202412411,1241,20,2,9.41,0.618
202412411,1241,31,2,10.066,0.656
202412411,1241,87,2,11.023,0.957
202412411,1241,27,2,11.813,0.789
202412411,1241,5,2,12.236,0.424
202412411,1241,16,3,0.0,0.0
202412411,1241,44,3,0.529,0.529
202412411,1241,4,3,0.915,0.385
202412411,1241,81,3,1.358,0.443
202412411,1241,1,3,2.508,1.15
202412411,1241,30,3,3.304,0.796
202412411,1241,63,3,4.322,1.018
202412411,1241,12,3,5.322,1.0
202412411,1241,14,3,5.681,0.359
202412411,1241,18,3,6.919,1.238
202412411,1241,55,3,7.844,0.926
202412411,1241,23,3,8.971,1.127
202412411,1241,10,3,9.504,0.533
202412411,1241,7,3,10.21,0.706
202412411,1241,22,3,11.481,1.271
202412411,1241,20,3,11.915,0.434
202412411,1241,31,3,12.783,0.868
202412411,1241,87,3,13.762,0.979
202412411,1241,27,3,14.834,1.071
202412411,1241,5,3,15.457,0.623
202412411,1241,16,4,0.0,0.0
202412411,1241,44,4,0.94,0.94
202412411,1241,4,4,2.431,1.491
202412411,1241,81,4,3.938,1.508
202412411,1241,1,4,5.134,1.195
202412411,1241,30,4,6.617,1.484
202412411,1241,63,4,7.253,0.635
202412411,1241,12,4,9.148,1.895
202412411,1241,14,4,10.595,1.447
202412411,1241,18,4,12.23,1.635
202412411,1241,55,4,13.416,1.186
202412411,1241,23,4,15.159,1.743
202412411,1241,10,4,15.777,0.618
202412411,1241,7,4,16.863,1.085
202412411,1241,22,4,18.473,1.61
202412411,1241,20,4,19.423,0.95
202412411,1241,31,4,19.861,0.438
202412411,1241,87,4,21.818,1.957
202412411,1241,27,4,22.41,0.592
202412411,1241,5,4,23.475,1.065
202412411,1241,16,5,0.0,0.0
202412411,1241,44,5,1.218,1.218
202412411,1241,4,5,2.295,1.078
202412411,1241,81,5,3.35,1.055
202412411,1241,1,5,5.047,1.697
202412411,1241,30,5,7.051,2.004
202412411,1241,63,5,7.706,0.655
202412411,1241,12,5,10.126,2.419
202412411,1241,14,5,11.951,1.825
202412411,1241,18,5,12.813,0.862
202412411,1241,55,5,14.563,1.75
202412411,1241,23,5,16.02,1.458
202412411,1241,10,5,18.004,1.984
202412411,1241,7,5,18.534,0.53
202412411,1241,22,5,19.801,1.267
202412411,1241,20,5,21.511,1.71
202412411,1241,31,5,22.394,0.883
202412411,1241,87,5,24.078,1.684
202412411,1241,27,5,25.466,1.388
202412411,1241,5,5,26.244,0.779
202412421,1242,16,1,0.0,0.0
202412421,1242,44,1,0.153,0.153
202412421,1242,4,1,0.301,0.148
202412421,1242,81,1,0.547,0.247
202412421,1242,1,1,0.706,0.159
202412421,1242,30,1,1.164,0.458
202412421,1242,63,1,1.512,0.348
202412421,1242,12,1,1.808,0.296
202412421,1242,14,1,2.101,0.293
202412421,1242,18,1,2.274,0.173
202412421,1242,55,1,2.485,0.211
202412421,1242,23,1,2.678,0.193
202412421,1242,10,1,2.88,0.202
202412421,1242,7,1,3.344,0.464
202412421,1242,22,1,3.504,0.16
202412421,1242,20,1,3.888,0.384
202412421,1242,31,1,4.369,0.481
202412421,1242,87,1,4.743,0.374
202412421,1242,27,1,4.856,0.113
202412421,1242,5,1,5.102,0.245
202412421,1242,16,2,0.0,0.0
202412421,1242,44,2,0.975,0.975
202412421,1242,4,2,1.27,0.296
202412421,1242,81,2,1.5,0.23
202412421,1242,1,2,2.125,0.625
202412421,1242,30,2,2.534,0.408
202412421,1242,63,2,3.369,0.836
202412421,1242,12,2,3.686,0.317
202412421,1242,14,2,4.311,0.625
202412421,1242,18,2,4.964,0.653
202412421,1242,55,2,5.36,0.396
202412421,1242,23,2,6.006,0.646
202412421,1242,10,2,7.005,1.0
202412421,1242,7,2,7.994,0.989
202412421,1242,22,2,8.261,0.267
202412421,1242,20,2,8.692,0.431
202412421,1242,31,2,9.377,0.685
202412421,1242,87,2,10.037,0.66
202412421,1242,27,2,10.738,0.701
202412421,1242,5,2,11.161,0.423
202412421,1242,16,3,0.0,0.0
202412421,1242,44,3,0.766,0.766
202412421,1242,4,3,1.809,1.043
202412421,1242,81,3,2.256,0.447
202412421,1242,1,3,3.699,1.443
202412421,1242,30,3,4.738,1.039
202412421,1242,63,3,6.175,1.436
202412421,1242,12,3,7.557,1.382
202412421,1242,14,3,7.941,0.384
202412421,1242,18,3,9.049,1.108
202412421,1242,55,3,9.429,0.379
202412421,1242,23,3,10.043,0.614
202412421,1242,10,3,10.598,0.555
202412421,1242,7,3,10.906,0.308
202412421,1242,22,3,11.943,1.038
202412421,1242,20,3,13.265,1.321
202412421,1242,31,3,13.721,0.456
202412421,1242,87,3,14.85,1.129
202412421,1242,27,3,15.615,0.765
202412421,1242,5,3,16.3,0.685
202412421,1242,16,4,0.0,0.0
202412421,1242,44,4,1.9,1.9
202412421,1242,4,4,2.808,0.907
202412421,1242,81,4,4.647,1.84
202412421,1242,1,4,6.162,1.515
202412421,1242,30,4,6.699,0.536
202412421,1242,63,4,7.521,0.822
202412421,1242,12,4,8.613,1.092
202412421,1242,14,4,10.265,1.652
202412421,1242,18,4,11.993,1.728
202412421,1242,55,4,13.602,1.609
202412421,1242,23,4,15.096,1.494
202412421,1242,10,4,15.955,0.859
202412421,1242,7,4,17.058,1.103
202412421,1242,22,4,17.809,0.751
202412421,1242,20,4,19.084,1.275
202412421,1242,31,4,19.807,0.723
202412421,1242,87,4,20.433,0.626
202412421,1242,27,4,22.113,1.681
202412421,1242,5,4,22.638,0.525
202412421,1242,16,5,0.0,0.0
202412421,1242,44,5,0.67,0.67
202412421,1242,4,5,3.116,2.445
202412421,1242,81,5,5.183,2.067
202412421,1242,1,5,6.029,0.846
202412421,1242,30,5,8.367,2.338
202412421,1242,63,5,9.477,1.11
202412421,1242,12,5,11.943,2.466
202412421,1242,14,5,14.227,2.285
202412421,1242,18,5,15.644,1.417
202412421,1242,55,5,17.72,2.076
202412421,1242,23,5,19.765,2.045
202412421,1242,10,5,21.696,1.931
202412421,1242,7,5,22.422,0.726
202412421,1242,22,5,24.204,1.782
202412421,1242,20,5,25.698,1.494
202412421,1242,31,5,26.311,0.613
202412421,1242,87,5,28.022,1.711
202412421,1242,27,5,29.821,1.799
202412421,1242,5,5,30.848,1.028
202412431,1243,16,1,0.0,0.0
202412431,1243,44,1,0.408,0.408
202412431,1243,4,1,0.549,0.141
202412431,1243,81,1,0.924,0.375
202412431,1243,1,1,1.424,0.5
202412431,1243,30,1,1.857,0.433
202412431,1243,63,1,2.106,0.249
202412431,1243,12,1,2.565,0.459
202412431,1243,14,1,2.843,0.278
202412431,1243,18,1,3.069,0.227
202412431,1243,55,1,3.422,0.353
202412431,1243,23,1,3.795,0.373
202412431,1243,10,1,4.168,0.373
202412431,1243,7,1,4.366,0.198
202412431,1243,22,1,4.652,0.286
202412431,1243,20,1,4.979,0.327
202412431,1243,31,1,5.476,0.497
202412431,1243,87,1,5.792,0.316
202412431,1243,27,1,6.113,0.321
202412431,1243,5,1,6.298,0.185
202412431,1243,16,2,0.0,0.0
202412431,1243,44,2,0.362,0.362
202412431,1243,4,2,0.707,0.345
202412431,1243,81,2,1.181,0.475
202412431,1243,1,2,1.492,0.311
202412431,1243,30,2,1.915,0.422
202412431,1243,63,2,2.69,0.775
202412431,1243,12,2,3.439,0.749
202412431,1243,14,2,3.909,0.47
202412431,1243,18,2,4.748,0.839
202412431,1243,55,2,5.479,0.731
202412431,1243,23,2,6.2,0.721
202412431,1243,10,2,6.535,0.335
202412431,1243,7,2,7.028,0.493
202412431,1243,22,2,7.868,0.841
202412431,1243,20,2,8.083,0.215
202412431,1243,31,2,8.695,0.612
202412431,1243,87,2,9.342,0.647
202412431,1243,27,2,10.24,0.898
202412431,1243,5,2,10.951,0.711
202412431,1243,16,3,0.0,0.0
202412431,1243,44,3,0.62,0.62
202412431,1243,4,3,1.881,1.262
202412431,1243,81,3,2.5,0.619
202412431,1243,1,3,3.026,0.526
202412431,1243,30,3,4.447,1.421
202412431,1243,63,3,4.833,0.387
202412431,1243,12,3,5.293,0.46
202412431,1243,14,3,6.403,1.109
202412431,1243,18,3,7.098,0.695
202412431,1243,55,3,8.188,1.09
202412431,1243,23,3,9.179,0.992
202412431,1243,10,3,9.689,0.51
202412431,1243,7,3,10.732,1.043
202412431,1243,22,3,11.475,0.742
202412431,1243,20,3,12.719,1.244
202412431,1243,31,3,13.456,0.737
202412431,1243,87,3,14.161,0.705
202412431,1243,27,3,15.23,1.069
202412431,1243,5,3,16.504,1.274
202412431,1243,16,4,0.0,0.0
202412431,1243,44,4,1.131,1.131
202412431,1243,4,4,1.701,0.571
202412431,1243,81,4,2.341,0.64
202412431,1243,1,4,3.85,1.509
202412431,1243,30,4,5.837,1.988
202412431,1243,63,4,7.127,1.29
202412431,1243,12,4,8.97,1.843
