session_key,meeting_key,driver_number,lap_number,gap_to_leader,interval
202312361,1236,7,2,6.502,0.4
202312361,1236,22,2,7.175,0.673
202312361,1236,20,2,7.87,0.695
202312361,1236,31,2,8.513,0.643
202312361,1236,87,2,8.75,0.237
202312361,1236,27,2,9.536,0.785
202312361,1236,5,2,10.285,0.749
202312361,1236,16,3,0.0,0.0
202312361,1236,44,3,0.905,0.905
202312361,1236,4,3,2.149,1.244
202312361,1236,81,3,2.645,0.496
202312361,1236,1,3,4.081,1.436
202312361,1236,30,3,4.822,0.742
202312361,1236,63,3,5.784,0.961
202312361,1236,12,3,7.241,1.457
202312361,1236,14,3,8.696,1.455
202312361,1236,18,3,9.831,1.135
202312361,1236,55,3,10.887,1.055
202312361,1236,23,3,11.758,0.871
202312361,1236,10,3,12.779,1.021
202312361,1236,7,3,13.081,0.302
202312361,1236,22,3,13.524,0.443
202312361,1236,20,3,13.934,0.41
202312361,1236,31,3,14.557,0.622
202312361,1236,87,3,15.412,0.855
202312361,1236,27,3,16.265,0.852
202312361,1236,5,3,17.521,1.257
202312361,1236,16,4,0.0,0.0
202312361,1236,44,4,1.128,1.128
202312361,1236,4,4,2.49,1.362
202312361,1236,81,4,3.74,1.25
202312361,1236,1,4,4.727,0.986
202312361,1236,30,4,6.12,1.394
202312361,1236,63,4,7.685,1.565
202312361,1236,12,4,8.952,1.267
202312361,1236,14,4,9.754,0.802
202312361,1236,18,4,10.469,0.715
202312361,1236,55,4,11.922,1.453
202312361,1236,23,4,13.676,1.754
202312361,1236,10,4,14.256,0.579
202312361,1236,7,4,16.085,1.83
202312361,1236,22,4,16.908,0.823
202312361,1236,20,4,17.536,0.628
202312361,1236,31,4,18.059,0.522
202312361,1236,87,4,19.587,1.528
202312361,1236,27,4,21.5,1.913
202312361,1236,5,4,22.718,1.218
202312361,1236,16,5,0.0,0.0
202312361,1236,44,5,1.274,1.274
202312361,1236,4,5,1.792,0.518
202312361,1236,81,5,3.331,1.539
202312361,1236,1,5,3.937,0.606
202312361,1236,30,5,6.212,2.275
202312361,1236,63,5,6.84,0.627
202312361,1236,12,5,9.294,2.455
202312361,1236,14,5,9.949,0.654
202312361,1236,18,5,12.056,2.108
202312361,1236,55,5,13.505,1.449
202312361,1236,23,5,15.796,2.291
202312361,1236,10,5,17.425,1.629
202312361,1236,7,5,19.72,2.295
202312361,1236,22,5,21.221,1.501
202312361,1236,20,5,23.481,2.26
202312361,1236,31,5,25.728,2.247
202312361,1236,87,5,28.119,2.391
202312361,1236,27,5,28.647,0.528
202312361,1236,5,5,30.563,1.917
202312371,1237,16,1,0.0,0.0
202312371,1237,44,1,0.413,0.413
202312371,1237,4,1,0.638,0.225
202312371,1237,81,1,0.851,0.213
202312371,1237,1,1,1.261,0.411
202312371,1237,30,1,1.466,0.204
202312371,1237,63,1,1.724,0.258
202312371,1237,12,1,1.996,0.272
202312371,1237,14,1,2.358,0.361
202312371,1237,18,1,2.737,0.38
202312371,1237,55,1,3.159,0.422
202312371,1237,23,1,3.635,0.476
202312371,1237,10,1,3.924,0.289
202312371,1237,7,1,4.21,0.286
202312371,1237,22,1,4.376,0.166
202312371,1237,20,1,4.539,0.163
202312371,1237,31,1,4.908,0.369
202312371,1237,87,1,5.357,0.448
202312371,1237,27,1,5.614,0.258
202312371,1237,5,1,5.936,0.322
202312371,1237,16,2,0.0,0.0
202312371,1237,44,2,0.625,0.625
202312371,1237,4,2,0.946,0.322
202312371,1237,81,2,1.926,0.98
202312371,1237,1,2,2.631,0.704
202312371,1237,30,2,3.468,0.837
202312371,1237,63,2,4.096,0.628
202312371,1237,12,2,4.642,0.545
202312371,1237,14,2,5.444,0.802
202312371,1237,18,2,5.649,0.204
202312371,1237,55,2,6.028,0.379
202312371,1237,23,2,6.801,0.773
202312371,1237,10,2,7.582,0.781
202312371,1237,7,2,7.865,0.283
202312371,1237,22,2,8.604,0.739
202312371,1237,20,2,9.067,0.463
202312371,1237,31,2,9.721,0.654
202312371,1237,87,2,10.444,0.723
202312371,1237,27,2,10.906,0.462
202312371,1237,5,2,11.844,0.938
202312371,1237,16,3,0.0,0.0
202312371,1237,44,3,0.423,0.423
202312371,1237,4,3,1.259,0.835
202312371,1237,81,3,1.634,0.375
202312371,1237,1,3,3.126,1.492
202312371,1237,30,3,4.548,1.422
202312371,1237,63,3,6.005,1.457
202312371,1237,12,3,6.944,0.939
202312371,1237,14,3,7.343,0.399
202312371,1237,18,3,7.744,0.401
202312371,1237,55,3,9.069,1.324
202312371,1237,23,3,10.521,1.452
202312371,1237,10,3,10.96,0.439
202312371,1237,7,3,12.318,1.358
202312371,1237,22,3,12.728,0.41
202312371,1237,20,3,14.024,1.296
202312371,1237,31,3,15.135,1.111
202312371,1237,87,3,15.454,0.319
202312371,1237,27,3,16.544,1.09
202312371,1237,5,3,17.129,0.585
202312371,1237,16,4,0.0,0.0
202312371,1237,44,4,0.93,0.93
202312371,1237,4,4,1.958,1.028
202312371,1237,81,4,2.787,0.83
202312371,1237,1,4,3.833,1.046
202312371,1237,30,4,5.763,1.93
202312371,1237,63,4,6.957,1.194
202312371,1237,12,4,8.212,1.255
202312371,1237,14,4,9.04,0.829
202312371,1237,18,4,9.748,0.708
202312371,1237,55,4,11.294,1.546
202312371,1237,23,4,13.225,1.93
202312371,1237,10,4,14.048,0.823
202312371,1237,7,4,15.679,1.631
202312371,1237,22,4,16.213,0.534
202312371,1237,20,4,17.649,1.436
202312371,1237,31,4,18.824,1.175
202312371,1237,87,4,20.218,1.394
202312371,1237,27,4,21.407,1.189
202312371,1237,5,4,22.009,0.601
202312371,1237,16,5,0.0,0.0
202312371,1237,44,5,0.659,0.659
202312371,1237,4,5,3.0,2.341
202312371,1237,81,5,3.992,0.992
202312371,1237,1,5,5.821,1.829
202312371,1237,30,5,7.887,2.067
202312371,1237,63,5,10.087,2.199
202312371,1237,12,5,11.634,1.547
202312371,1237,14,5,12.504,0.87
202312371,1237,18,5,13.101,0.597
202312371,1237,55,5,13.65,0.549
202312371,1237,23,5,15.951,2.301
202312371,1237,10,5,16.542,0.591
202312371,1237,7,5,18.937,2.394
202312371,1237,22,5,19.769,0.832
202312371,1237,20,5,20.636,0.868
202312371,1237,31,5,22.942,2.305
202312371,1237,87,5,23.675,0.733
202312371,1237,27,5,25.636,1.961
202312371,1237,5,5,28.023,2.387
202312381,1238,16,1,0.0,0.0
202312381,1238,44,1,0.422,0.422
202312381,1238,4,1,0.585,0.162
202312381,1238,81,1,0.948,0.363
202312381,1238,1,1,1.172,0.224
202312381,1238,30,1,1.503,0.331
202312381,1238,63,1,1.928,0.424
202312381,1238,12,1,2.152,0.225
202312381,1238,14,1,2.338,0.186
202312381,1238,18,1,2.811,0.473
202312381,1238,55,1,3.0,0.189
202312381,1238,23,1,3.293,0.293
202312381,1238,10,1,3.702,0.409
202312381,1238,7,1,4.068,0.366
202312381,1238,22,1,4.465,0.398
202312381,1238,20,1,4.907,0.441
202312381,1238,31,1,5.017,0.11
202312381,1238,87,1,5.485,0.469
202312381,1238,27,1,5.606,0.12
202312381,1238,5,1,5.88,0.274
202312381,1238,16,2,0.0,0.0
202312381,1238,44,2,0.884,0.884
202312381,1238,4,2,1.693,0.809
202312381,1238,81,2,1.976,0.283
202312381,1238,1,2,2.687,0.711
202312381,1238,30,2,3.659,0.972
202312381,1238,63,2,4.001,0.342
202312381,1238,12,2,4.529,0.527
202312381,1238,14,2,5.162,0.634
202312381,1238,18,2,6.008,0.846
202312381,1238,55,2,6.566,0.558
202312381,1238,23,2,7.248,0.681
202312381,1238,10,2,8.088,0.84
202312381,1238,7,2,8.994,0.907
202312381,1238,22,2,9.961,0.966
202312381,1238,20,2,10.701,0.74
202312381,1238,31,2,11.134,0.433
202312381,1238,87,2,12.044,0.91
202312381,1238,27,2,12.957,0.913
202312381,1238,5,2,13.707,0.75
202312381,1238,16,3,0.0,0.0
202312381,1238,44,3,0.825,0.825
202312381,1238,4,3,1.229,0.403
202312381,1238,81,3,1.992,0.763
202312381,1238,1,3,2.704,0.712
202312381,1238,30,3,3.871,1.167
202312381,1238,63,3,4.844,0.973
202312381,1238,12,3,5.812,0.968
202312381,1238,14,3,6.61,0.799
202312381,1238,18,3,7.341,0.731
202312381,1238,55,3,8.636,1.295
202312381,1238,23,3,9.876,1.24
202312381,1238,10,3,10.857,0.981
202312381,1238,7,3,11.215,0.358
202312381,1238,22,3,11.535,0.32
202312381,1238,20,3,12.978,1.443
202312381,1238,31,3,14.299,1.321
202312381,1238,87,3,14.692,0.393
202312381,1238,27,3,15.938,1.246
202312381,1238,5,3,17.127,1.189
202312381,1238,16,4,0.0,0.0
202312381,1238,44,4,1.742,1.742
202312381,1238,4,4,2.527,0.785
202312381,1238,81,4,4.496,1.969
202312381,1238,1,4,6.068,1.571
202312381,1238,30,4,7.41,1.342
202312381,1238,63,4,8.182,0.772
202312381,1238,12,4,9.729,1.548
202312381,1238,14,4,10.832,1.102
202312381,1238,18,4,12.096,1.264
202312381,1238,55,4,13.41,1.314
202312381,1238,23,4,14.566,1.156
202312381,1238,10,4,16.252,1.686
202312381,1238,7,4,17.081,0.829
202312381,1238,22,4,18.016,0.935
202312381,1238,20,4,19.563,1.547
202312381,1238,31,4,20.7,1.137
202312381,1238,87,4,22.39,1.691
202312381,1238,27,4,24.12,1.729
202312381,1238,5,4,25.171,1.051
202312381,1238,16,5,0.0,0.0
202312381,1238,44,5,0.627,0.627
202312381,1238,4,5,1.661,1.034
202312381,1238,81,5,3.221,1.56
202312381,1238,1,5,3.776,0.555
202312381,1238,30,5,5.972,2.196
202312381,1238,63,5,8.384,2.412
202312381,1238,12,5,8.907,0.523
202312381,1238,14,5,11.356,2.449
202312381,1238,18,5,12.2,0.844
202312381,1238,55,5,14.428,2.228
202312381,1238,23,5,16.076,1.648
202312381,1238,10,5,18.073,1.998
202312381,1238,7,5,18.76,0.687
202312381,1238,22,5,20.96,2.199
202312381,1238,20,5,21.971,1.011
202312381,1238,31,5,23.819,1.848
202312381,1238,87,5,25.148,1.328
202312381,1238,27,5,27.074,1.926
202312381,1238,5,5,28.843,1.769
202312391,1239,16,1,0.0,0.0
202312391,1239,44,1,0.263,0.263
202312391,1239,4,1,0.565,0.302
202312391,1239,81,1,0.975,0.41
202312391,1239,1,1,1.425,0.45
202312391,1239,30,1,1.651,0.226
202312391,1239,63,1,2.125,0.473
202312391,1239,12,1,2.558,0.434
202312391,1239,14,1,2.671,0.113
202312391,1239,18,1,2.949,0.278
202312391,1239,55,1,3.133,0.184
202312391,1239,23,1,3.445,0.312
202312391,1239,10,1,3.591,0.146
202312391,1239,7,1,3.847,0.256
202312391,1239,22,1,4.197,0.351
202312391,1239,20,1,4.525,0.328
202312391,1239,31,1,4.771,0.245
202312391,1239,87,1,5.155,0.384
202312391,1239,27,1,5.566,0.411
202312391,1239,5,1,5.799,0.233
202312391,1239,16,2,0.0,0.0
202312391,1239,44,2,0.522,0.522
202312391,1239,4,2,0.865,0.344
202312391,1239,81,2,1.323,0.458
202312391,1239,1,2,2.309,0.986
202312391,1239,30,2,3.146,0.837
202312391,1239,63,2,3.833,0.687
202312391,1239,12,2,4.073,0.24
202312391,1239,14,2,4.328,0.255
202312391,1239,18,2,4.592,0.264
202312391,1239,55,2,5.081,0.488
202312391,1239,23,2,5.4,0.319
202312391,1239,10,2,5.708,0.308
202312391,1239,7,2,6.671,0.964
202312391,1239,22,2,6.987,0.316
202312391,1239,20,2,7.78,0.793
202312391,1239,31,2,8.709,0.929
202312391,1239,87,2,9.118,0.408
202312391,1239,27,2,9.479,0.361
202312391,1239,5,2,9.99,0.511
202312391,1239,16,3,0.0,0.0
202312391,1239,44,3,1.189,1.189
202312391,1239,4,3,2.674,1.485
202312391,1239,81,3,3.914,1.24
202312391,1239,1,3,4.256,0.342
202312391,1239,30,3,5.736,1.48
202312391,1239,63,3,6.444,0.708
202312391,1239,12,3,6.982,0.538
202312391,1239,14,3,7.335,0.354
202312391,1239,18,3,8.73,1.395
202312391,1239,55,3,9.271,0.541
202312391,1239,23,3,9.79,0.519
202312391,1239,10,3,10.423,0.633
202312391,1239,7,3,11.765,1.342
202312391,1239,22,3,13.223,1.458
202312391,1239,20,3,14.01,0.787
202312391,1239,31,3,15.181,1.171
202312391,1239,87,3,16.578,1.397
202312391,1239,27,3,17.925,1.347
202312391,1239,5,3,19.255,1.33
202312391,1239,16,4,0.0,0.0
202312391,1239,44,4,0.971,0.971
202312391,1239,4,4,2.826,1.855
202312391,1239,81,4,4.644,1.818
202312391,1239,1,4,5.975,1.331
202312391,1239,30,4,6.605,0.629
202312391,1239,63,4,8.117,1.512
202312391,1239,12,4,9.314,1.197
202312391,1239,14,4,9.978,0.664
202312391,1239,18,4,11.319,1.341
202312391,1239,55,4,12.743,1.424
202312391,1239,23,4,13.512,0.769
202312391,1239,10,4,14.319,0.807
202312391,1239,7,4,15.855,1.536
202312391,1239,22,4,16.485,0.631
202312391,1239,20,4,17.761,1.275
202312391,1239,31,4,18.764,1.004
202312391,1239,87,4,19.346,0.582
202312391,1239,27,4,20.321,0.974
202312391,1239,5,4,21.71,1.389
202312391,1239,16,5,0.0,0.0
202312391,1239,44,5,0.988,0.988
202312391,1239,4,5,3.258,2.27
202312391,1239,81,5,5.183,1.925
202312391,1239,1,5,6.054,0.871
202312391,1239,30,5,7.269,1.216
202312391,1239,63,5,7.992,0.722
202312391,1239,12,5,8.764,0.773
202312391,1239,14,5,9.928,1.163
202312391,1239,18,5,11.654,1.726
202312391,1239,55,5,13.444,1.79
202312391,1239,23,5,15.518,2.075
202312391,1239,10,5,16.217,0.699
202312391,1239,7,5,18.175,1.958
202312391,1239,22,5,19.254,1.079
202312391,1239,20,5,20.45,1.195
202312391,1239,31,5,22.506,2.057
202312391,1239,87,5,24.098,1.592
202312391,1239,27,5,26.273,2.175
202312391,1239,5,5,28.636,2.363
202312401,1240,16,1,0.0,0.0
202312401,1240,44,1,0.467,0.467
202312401,1240,4,1,0.634,0.167
202312401,1240,81,1,1.045,0.412
202312401,1240,1,1,1.482,0.436
202312401,1240,30,1,1.892,0.41
202312401,1240,63,1,2.115,0.223
202312401,1240,12,1,2.526,0.411
202312401,1240,14,1,2.818,0.292
202312401,1240,18,1,3.22,0.402
202312401,1240,55,1,3.708,0.488
202312401,1240,23,1,3.994,0.286
202312401,1240,10,1,4.493,0.499
202312401,1240,7,1,4.645,0.152
202312401,1240,22,1,4.829,0.183
202312401,1240,20,1,5.221,0.393
202312401,1240,31,1,5.638,0.417
202312401,1240,87,1,6.071,0.433
202312401,1240,27,1,6.479,0.408
202312401,1240,5,1,6.833,0.354
202312401,1240,16,2,0.0,0.0
202312401,1240,44,2,0.573,0.573
202312401,1240,4,2,1.538,0.965
202312401,1240,81,2,2.096,0.558
202312401,1240,1,2,3.028,0.932
202312401,1240,30,2,3.482,0.454
202312401,1240,63,2,4.481,1.0
202312401,1240,12,2,4.926,0.445
202312401,1240,14,2,5.739,0.813
202312401,1240,18,2,6.092,0.353
202312401,1240,55,2,6.61,0.519
202312401,1240,23,2,7.283,0.673
202312401,1240,10,2,7.959,0.676
202312401,1240,7,2,8.6,0.641
202312401,1240,22,2,9.248,0.648
202312401,1240,20,2,9.916,0.668
202312401,1240,31,2,10.69,0.774
202312401,1240,87,2,11.047,0.358
202312401,1240,27,2,11.577,0.529
202312401,1240,5,2,12.347,0.77
202312401,1240,16,3,0.0,0.0
202312401,1240,44,3,1.106,1.106
202312401,1240,4,3,2.119,1.013
202312401,1240,81,3,3.503,1.384
202312401,1240,1,3,4.895,1.393
202312401,1240,30,3,6.073,1.178
202312401,1240,63,3,6.493,0.42
202312401,1240,12,3,7.303,0.81
202312401,1240,14,3,7.776,0.473
202312401,1240,18,3,9.239,1.462
202312401,1240,55,3,10.663,1.424
202312401,1240,23,3,11.721,1.058
202312401,1240,10,3,12.98,1.258
202312401,1240,7,3,13.381,0.401
202312401,1240,22,3,14.804,1.423
202312401,1240,20,3,15.548,0.743
202312401,1240,31,3,16.168,0.621
202312401,1240,87,3,17.483,1.315
202312401,1240,27,3,18.384,0.901
202312401,1240,5,3,19.506,1.122
202312401,1240,16,4,0.0,0.0
202312401,1240,44,4,1.732,1.732
202312401,1240,4,4,3.604,1.871
202312401,1240,81,4,4.201,0.597
202312401,1240,1,4,5.313,1.113
202312401,1240,30,4,5.757,0.444
202312401,1240,63,4,7.704,1.947
202312401,1240,12,4,8.939,1.235
202312401,1240,14,4,10.453,1.514
202312401,1240,18,4,10.962,0.509
202312401,1240,55,4,11.869,0.906
202312401,1240,23,4,13.298,1.43
202312401,1240,10,4,14.807,1.509
202312401,1240,7,4,16.184,1.377
202312401,1240,22,4,17.839,1.655
202312401,1240,20,4,18.904,1.065
202312401,1240,31,4,19.794,0.889
202312401,1240,87,4,21.614,1.821
202312401,1240,27,4,22.96,1.346
202312401,1240,5,4,23.601,0.641
202312401,1240,16,5,0.0,0.0
202312401,1240,44,5,2.473,2.473
202312401,1240,4,5,3.606,1.133
202312401,1240,81,5,4.276,0.67
202312401,1240,1,5,5.131,0.855
202312401,1240,30,5,6.684,1.553
202312401,1240,63,5,8.059,1.376
202312401,1240,12,5,10.003,1.944
202312401,1240,14,5,10.987,0.984
202312401,1240,18,5,12.061,1.073
202312401,1240,55,5,14.042,1.982
202312401,1240,23,5,14.602,0.559
202312401,1240,10,5,15.517,0.915
202312401,1240,7,5,17.554,2.038
202312401,1240,22,5,20.047,2.493
202312401,1240,20,5,21.687,1.64
202312401,1240,31,5,24.157,2.47
202312401,1240,87,5,25.031,0.874
202312401,1240,27,5,26.802,1.771
202312401,1240,5,5,29.057,2.255
202312411,1241,16,1,0.0,0.0
202312411,1241,44,1,0.28,0.28
202312411,1241,4,1,0.59,0.31
202312411,1241,81,1,0.782,0.192
202312411,1241,1,1,1.162,0.38
202312411,1241,30,1,1.455,0.293
202312411,1241,63,1,1.942,0.487
202312411,1241,12,1,2.247,0.305
202312411,1241,14,1,2.481,0.234
202312411,1241,18,1,2.592,0.111
202312411,1241,55,1,2.908,0.316
202312411,1241,23,1,3.054,0.146
202312411,1241,10,1,3.52,0.466
202312411,1241,7,1,3.665,0.144
202312411,1241,22,1,3.883,0.218
202312411,1241,20,1,4.072,0.19
202312411,1241,31,1,4.464,0.392
202312411,1241,87,1,4.767,0.303
202312411,1241,27,1,4.935,0.168
202312411,1241,5,1,5.1,0.165
202312411,1241,16,2,0.0,0.0
202312411,1241,44,2,0.554,0.554
202312411,1241,4,2,1.411,0.857
202312411,1241,81,2,1.836,0.426
202312411,1241,1,2,2.479,0.642
202312411,1241,30,2,3.002,0.523
202312411,1241,63,2,3.818,0.816
202312411,1241,12,2,4.752,0.934
202312411,1241,14,2,5.433,0.681
202312411,1241,18,2,5.973,0.541
202312411,1241,55,2,6.591,0.618
202312411,1241,23,2,7.071,0.479
202312411,1241,10,2,7.548,0.477
202312411,1241,7,2,8.108,0.56
202312411,1241,22,2,8.561,0.454
202312411,1241,20,2,9.351,0.79
202312411,1241,31,2,10.318,0.967
202312411,1241,87,2,10.89,0.571
202312411,1241,27,2,11.515,0.626
202312411,1241,5,2,12.371,0.855
202312411,1241,16,3,0.0,0.0
202312411,1241,44,3,0.987,0.987
202312411,1241,4,3,2.487,1.5
202312411,1241,81,3,3.196,0.71
202312411,1241,1,3,4.602,1.406
202312411,1241,30,3,5.248,0.646
202312411,1241,63,3,6.423,1.175
202312411,1241,12,3,7.382,0.959
202312411,1241,14,3,8.851,1.469
202312411,1241,18,3,9.833,0.982
202312411,1241,55,3,10.157,0.324
202312411,1241,23,3,11.429,1.272
202312411,1241,10,3,12.926,1.497
202312411,1241,7,3,13.518,0.592
202312411,1241,22,3,14.969,1.451
202312411,1241,20,3,15.949,0.98
202312411,1241,31,3,16.535,0.586
202312411,1241,87,3,17.788,1.253
202312411,1241,27,3,18.745,0.957
202312411,1241,5,3,20.203,1.458
202312411,1241,16,4,0.0,0.0
202312411,1241,44,4,1.816,1.816
202312411,1241,4,4,3.455,1.638
202312411,1241,81,4,4.669,1.215
202312411,1241,1,4,6.573,1.904
202312411,1241,30,4,7.063,0.491
202312411,1241,63,4,8.923,1.859
202312411,1241,12,4,10.516,1.593
202312411,1241,14,4,12.01,1.495
202312411,1241,18,4,13.83,1.82
202312411,1241,55,4,15.075,1.245
202312411,1241,23,4,16.833,1.758
202312411,1241,10,4,18.195,1.362
202312411,1241,7,4,19.674,1.479
202312411,1241,22,4,20.168,0.494
202312411,1241,20,4,21.267,1.099
202312411,1241,31,4,21.76,0.492
202312411,1241,87,4,23.47,1.71
202312411,1241,27,4,24.218,0.747
202312411,1241,5,4,25.394,1.176
202312411,1241,16,5,0.0,0.0
202312411,1241,44,5,2.126,2.126
202312411,1241,4,5,2.749,0.623
202312411,1241,81,5,4.612,1.863
202312411,1241,1,5,5.16,0.548
202312411,1241,30,5,6.682,1.522
202312411,1241,63,5,9.167,2.485
202312411,1241,12,5,11.411,2.243
202312411,1241,14,5,13.198,1.787
202312411,1241,18,5,15.5,2.302
202312411,1241,55,5,17.36,1.86
202312411,1241,23,5,18.241,0.881
202312411,1241,10,5,19.488,1.247
202312411,1241,7,5,21.877,2.389
202312411,1241,22,5,23.742,1.864
202312411,1241,20,5,24.527,0.785
202312411,1241,31,5,25.798,1.271
202312411,1241,87,5,28.112,2.314
202312411,1241,27,5,28.854,0.742
202312411,1241,5,5,29.765,0.91
202312421,1242,16,1,0.0,0.0
202312421,1242,44,1,0.301,0.301
202312421,1242,4,1,0.456,0.155
202312421,1242,81,1,0.642,0.187
202312421,1242,1,1,0.936,0.294
202312421,1242,30,1,1.047,0.111
202312421,1242,63,1,1.378,0.331
202312421,1242,12,1,1.808,0.43
202312421,1242,14,1,2.061,0.253
202312421,1242,18,1,2.193,0.132
202312421,1242,55,1,2.628,0.435
202312421,1242,23,1,3.033,0.405
202312421,1242,10,1,3.261,0.229
202312421,1242,7,1,3.588,0.327
202312421,1242,22,1,3.709,0.121
202312421,1242,20,1,3.847,0.138
202312421,1242,31,1,4.345,0.498
202312421,1242,87,1,4.568,0.223
202312421,1242,27,1,4.876,0.308
202312421,1242,5,1,5.242,0.365
202312421,1242,16,2,0.0,0.0
202312421,1242,44,2,0.935,0.935
202312421,1242,4,2,1.342,0.407
202312421,1242,81,2,1.813,0.471
202312421,1242,1,2,2.166,0.353
202312421,1242,30,2,2.898,0.732
202312421,1242,63,2,3.644,0.746
202312421,1242,12,2,4.618,0.974
202312421,1242,14,2,5.473,0.855
202312421,1242,18,2,5.973,0.5
202312421,1242,55,2,6.524,0.55
202312421,1242,23,2,7.386,0.862
202312421,1242,10,2,8.072,0.687
202312421,1242,7,2,9.066,0.994
202312421,1242,22,2,9.859,0.793
202312421,1242,20,2,10.267,0.408
202312421,1242,31,2,11.012,0.745
202312421,1242,87,2,11.249,0.237
202312421,1242,27,2,12.074,0.826
202312421,1242,5,2,12.676,0.602
202312421,1242,16,3,0.0,0.0
202312421,1242,44,3,0.845,0.845
202312421,1242,4,3,1.762,0.917
202312421,1242,81,3,2.536,0.774
202312421,1242,1,3,3.631,1.095
202312421,1242,30,3,4.99,1.359
202312421,1242,63,3,6.35,1.36
202312421,1242,12,3,7.585,1.235
202312421,1242,14,3,8.597,1.012
202312421,1242,18,3,8.97,0.372
202312421,1242,55,3,9.539,0.569
202312421,1242,23,3,10.779,1.24
202312421,1242,10,3,11.816,1.037
202312421,1242,7,3,12.988,1.172
202312421,1242,22,3,13.774,0.786
202312421,1242,20,3,14.248,0.474
202312421,1242,31,3,15.638,1.39
202312421,1242,87,3,16.885,1.247
202312421,1242,27,3,18.322,1.436
202312421,1242,5,3,19.165,0.844
202312421,1242,16,4,0.0,0.0
202312421,1242,44,4,1.759,1.759
202312421,1242,4,4,3.149,1.39
202312421,1242,81,4,4.556,1.408
202312421,1242,1,4,4.978,0.422
202312421,1242,30,4,5.46,0.482
202312421,1242,63,4,6.173,0.713
202312421,1242,12,4,8.081,1.908
202312421,1242,14,4,8.97,0.889
202312421,1242,18,4,9.497,0.527
202312421,1242,55,4,11.22,1.723
202312421,1242,23,4,12.063,0.843
202312421,1242,10,4,12.787,0.723
202312421,1242,7,4,14.393,1.606
202312421,1242,22,4,16.301,1.908
202312421,1242,20,4,17.137,0.835
202312421,1242,31,4,18.266,1.129
202312421,1242,87,4,20.124,1.859
202312421,1242,27,4,21.681,1.557
202312421,1242,5,4,22.099,0.418
202312421,1242,16,5,0.0,0.0
202312421,1242,44,5,1.375,1.375
202312421,1242,4,5,2.41,1.035
202312421,1242,81,5,2.932,0.521
202312421,1242,1,5,3.748,0.816
202312421,1242,30,5,4.924,1.176
202312421,1242,63,5,5.608,0.684
202312421,1242,12,5,7.525,1.917
202312421,1242,14,5,8.399,0.874
202312421,1242,18,5,10.285,1.886
202312421,1242,55,5,12.125,1.84
202312421,1242,23,5,12.898,0.774
202312421,1242,10,5,13.785,0.887
202312421,1242,7,5,16.233,2.448
202312421,1242,22,5,18.444,2.211
202312421,1242,20,5,20.7,2.256
202312421,1242,31,5,21.973,1.273
202312421,1242,87,5,23.054,1.082
202312421,1242,27,5,25.349,2.295
202312421,1242,5,5,27.569,2.22
202312431,1243,16,1,0.0,0.0
202312431,1243,44,1,0.222,0.222
202312431,1243,4,1,0.479,0.257
202312431,1243,81,1,0.628,0.149
202312431,1243,1,1,0.975,0.347
202312431,1243,30,1,1.253,0.278
202312431,1243,63,1,1.53,0.277
202312431,1243,12,1,1.786,0.257
202312431,1243,14,1,2.025,0.239
202312431,1243,18,1,2.255,0.23
202312431,1243,55,1,2.392,0.138
202312431,1243,23,1,2.758,0.365
202312431,1243,10,1,3.241,0.484
202312431,1243,7,1,3.438,0.197
202312431,1243,22,1,3.661,0.223
202312431,1243,20,1,3.85,0.189
202312431,1243,31,1,4.291,0.441
202312431,1243,87,1,4.7,0.409
202312431,1243,27,1,5.063,0.363
202312431,1243,5,1,5.26,0.197
202312431,1243,16,2,0.0,0.0
202312431,1243,44,2,0.391,0.391
202312431,1243,4,2,0.61,0.22
202312431,1243,81,2,0.946,0.336
202312431,1243,1,2,1.259,0.313
202312431,1243,30,2,1.772,0.513
202312431,1243,63,2,2.405,0.633
202312431,1243,12,2,3.383,0.978
202312431,1243,14,2,3.877,0.494
202312431,1243,18,2,4.235,0.357
202312431,1243,55,2,4.901,0.666
202312431,1243,23,2,5.466,0.565
202312431,1243,10,2,5.723,0.257
202312431,1243,7,2,6.359,0.636
202312431,1243,22,2,6.652,0.293
202312431,1243,20,2,6.969,0.317
202312431,1243,31,2,7.592,0.623
202312431,1243,87,2,8.576,0.984
202312431,1243,27,2,9.565,0.989
202312431,1243,5,2,10.077,0.512
202312431,1243,16,3,0.0,0.0
202312431,1243,44,3,0.495,0.495
202312431,1243,4,3,1.305,0.81
202312431,1243,81,3,1.828,0.523
202312431,1243,1,3,3.112,1.284
202312431,1243,30,3,3.608,0.496
202312431,1243,63,3,4.88,1.272
202312431,1243,12,3,5.381,0.501
202312431,1243,14,3,6.544,1.163
202312431,1243,18,3,7.049,0.505
202312431,1243,55,3,7.412,0.363
202312431,1243,23,3,7.722,0.31
202312431,1243,10,3,8.985,1.263
202312431,1243,7,3,10.217,1.232
202312431,1243,22,3,10.959,0.742
202312431,1243,20,3,11.99,1.031
202312431,1243,31,3,12.746,0.757
202312431,1243,87,3,13.918,1.171
202312431,1243,27,3,15.154,1.236
202312431,1243,5,3,16.012,0.858
202312431,1243,16,4,0.0,0.0
202312431,1243,44,4,1.075,1.075
202312431,1243,4,4,2.967,1.892
202312431,1243,81,4,4.081,1.113
202312431,1243,1,4,5.157,1.076
202312431,1243,30,4,6.347,1.19
202312431,1243,63,4,8.173,1.826
202312431,1243,12,4,9.887,1.714
